               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   9,            0.035583,            0.023205,                   0,             0.95125,             0.84884,             0.94963,             0.59349,            0.032145,            0.013296,                   0,           0.0015725,           0.0015725,           0.0015725
                   0,            0.090934,            0.035886,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.097349,           0.0013442,           0.0013442
                   1,            0.061893,            0.036679,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.083071,           0.0025154,           0.0025154
                   2,            0.049657,            0.035367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068506,              0.0034,              0.0034
                   3,            0.044826,            0.031889,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.053655,            0.003998,            0.003998
                   4,            0.043097,            0.028078,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038518,           0.0043093,           0.0043093
                   5,            0.038819,            0.025914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.023094,            0.004334,            0.004334
                   6,            0.036238,            0.024745,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073826,           0.0040721,           0.0040721
                   7,            0.031799,             0.02386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031744,           0.0031744,           0.0031744
                   8,            0.030015,            0.022987,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031744,           0.0031744,           0.0031744
                   9,            0.025613,            0.022514,                   0,             0.88467,             0.89201,             0.92124,              0.5673,            0.027996,            0.014211,                   0,           0.0021507,           0.0021507,           0.0021507
                   0,             0.10562,            0.035986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.085085,           0.0012779,           0.0012779
                   1,            0.074658,            0.036327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072712,           0.0023913,           0.0023913
                   2,            0.057623,            0.035721,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060067,           0.0032323,           0.0032323
                   3,            0.051392,             0.03259,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.047149,           0.0038008,           0.0038008
                   4,            0.048341,            0.030203,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.033959,           0.0040968,           0.0040968
                   5,            0.045797,             0.02756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020496,           0.0041202,           0.0041202
                   6,            0.042861,            0.026453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067612,           0.0038713,           0.0038713
                   7,            0.038248,            0.025365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030178,           0.0030178,           0.0030178
                   8,            0.036683,            0.024137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030178,           0.0030178,           0.0030178
                   9,            0.031447,            0.023563,                   0,             0.91214,             0.84506,             0.92634,             0.60514,            0.029633,            0.012843,                   0,           0.0020446,           0.0020446,           0.0020446
