               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.032542,           0.0088151,                   0,             0.77904,             0.86096,             0.88241,             0.63943,             0.02169,           0.0037145,                   0,            0.009826,            0.009826,            0.009826
                  60,            0.032589,           0.0094528,                   0,             0.96094,              0.8583,             0.95267,             0.65267,            0.026461,           0.0036137,                   0,            0.009823,            0.009823,            0.009823
                  61,            0.032842,           0.0088951,                   0,              0.9119,             0.87209,             0.91212,             0.61638,            0.028346,           0.0037144,                   0,             0.00982,             0.00982,             0.00982
                  62,            0.033003,           0.0093224,                   0,             0.86731,             0.88372,             0.91047,             0.63521,             0.02138,           0.0038784,                   0,            0.009817,            0.009817,            0.009817
                  63,            0.032498,           0.0091279,                   0,             0.75655,             0.75885,             0.81586,             0.55342,            0.027022,           0.0044651,                   0,            0.009814,            0.009814,            0.009814
                  64,            0.032323,           0.0091518,                   0,             0.82175,             0.80233,             0.84198,             0.54264,            0.024989,           0.0039136,                   0,            0.009811,            0.009811,            0.009811
                  65,            0.032743,           0.0093947,                   0,             0.66665,             0.72087,             0.74769,             0.48219,            0.029712,           0.0045291,                   0,            0.009808,            0.009808,            0.009808
                  66,            0.033115,           0.0093393,                   0,             0.74131,             0.76641,             0.83916,             0.57654,              0.0232,           0.0039133,                   0,            0.009805,            0.009805,            0.009805
                  67,            0.032152,           0.0089489,                   0,             0.88145,             0.77811,             0.87751,             0.60574,            0.022163,           0.0040623,                   0,            0.009802,            0.009802,            0.009802
                  68,            0.033024,           0.0088575,                   0,              0.8686,             0.92241,              0.9426,             0.66601,            0.019307,           0.0035705,                   0,            0.009799,            0.009799,            0.009799
                  69,            0.031632,           0.0086898,                   0,             0.93933,             0.87209,             0.95435,              0.6838,            0.019248,           0.0034732,                   0,            0.009796,            0.009796,            0.009796
                  70,            0.031944,           0.0087032,                   0,             0.88849,             0.83384,             0.89514,              0.6729,            0.021543,           0.0037097,                   0,            0.009793,            0.009793,            0.009793
                  71,            0.032457,            0.009076,                   0,              0.8595,             0.83721,             0.89733,             0.63852,            0.024259,           0.0037614,                   0,             0.00979,             0.00979,             0.00979
                  72,             0.03219,           0.0095363,                   0,             0.86305,             0.84884,             0.90682,             0.60825,            0.024702,           0.0035864,                   0,            0.009787,            0.009787,            0.009787
                  73,            0.031544,           0.0087703,                   0,             0.86981,             0.83721,             0.88778,             0.51716,            0.026208,           0.0044662,                   0,            0.009784,            0.009784,            0.009784
                  74,            0.032427,           0.0094315,                   0,              0.8582,             0.91493,             0.94184,             0.61088,            0.022014,           0.0038679,                   0,            0.009781,            0.009781,            0.009781
                  75,            0.032404,           0.0088593,                   0,             0.85306,             0.88372,             0.92909,             0.64547,             0.02241,           0.0034952,                   0,            0.009778,            0.009778,            0.009778
                  76,            0.032818,           0.0090544,                   0,              0.8089,             0.63985,             0.74964,             0.48593,             0.02429,           0.0047307,                   0,            0.009775,            0.009775,            0.009775
                  77,            0.031438,           0.0086456,                   0,             0.91113,             0.83455,             0.92415,             0.62552,            0.024041,           0.0036638,                   0,            0.009772,            0.009772,            0.009772
                  78,            0.032111,           0.0087458,                   0,             0.94582,             0.81197,             0.92191,             0.56246,            0.025391,           0.0039355,                   0,            0.009769,            0.009769,            0.009769
                  79,             0.03219,           0.0094263,                   0,             0.85397,             0.95197,             0.93722,             0.66603,             0.02249,           0.0031903,                   0,            0.009766,            0.009766,            0.009766
                  80,            0.031728,           0.0087965,                   0,             0.85067,              0.9186,             0.93388,             0.68151,            0.019127,           0.0033657,                   0,            0.009763,            0.009763,            0.009763
                  81,            0.031516,           0.0086502,                   0,             0.88159,             0.77913,             0.86298,             0.53853,            0.030531,             0.00402,                   0,             0.00976,             0.00976,             0.00976
                  82,             0.03034,           0.0088679,                   0,             0.91479,             0.82558,             0.90894,             0.59388,            0.023364,           0.0037009,                   0,            0.009757,            0.009757,            0.009757
