               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.016726,           0.0055157,                   0,                   1,             0.94114,             0.98458,             0.77711,            0.013828,           0.0031855,                   0,            0.003845,            0.003845,            0.003845
                  79,            0.017005,           0.0053291,                   0,             0.97034,             0.94186,             0.98237,             0.78795,            0.013772,           0.0030792,                   0,             0.00383,             0.00383,             0.00383
                  80,            0.016332,           0.0052676,                   0,             0.95075,             0.97674,             0.98403,             0.79188,            0.013092,           0.0031194,                   0,            0.003815,            0.003815,            0.003815
                  81,            0.015879,           0.0053712,                   0,             0.95453,             0.97674,             0.98463,             0.79401,            0.013513,           0.0030699,                   0,              0.0038,              0.0038,              0.0038
                  82,            0.016652,           0.0052073,                   0,             0.96534,             0.97173,             0.98535,             0.80198,            0.013502,           0.0029886,                   0,            0.003785,            0.003785,            0.003785
                  83,            0.016916,           0.0055397,                   0,             0.98769,             0.93279,              0.9846,              0.7995,            0.013298,           0.0030625,                   0,             0.00377,             0.00377,             0.00377
                  84,            0.016809,           0.0053721,                   0,             0.98343,             0.93023,             0.98208,             0.78958,            0.013942,           0.0033039,                   0,            0.003755,            0.003755,            0.003755
                  85,            0.016748,           0.0055677,                   0,             0.97285,             0.95349,             0.98144,             0.77658,            0.014079,           0.0033307,                   0,             0.00374,             0.00374,             0.00374
                  86,            0.015526,            0.005161,                   0,             0.97611,             0.95035,             0.98352,             0.78578,            0.013796,           0.0030222,                   0,            0.003725,            0.003725,            0.003725
                  87,            0.015901,           0.0054346,                   0,                   1,              0.9415,             0.98474,             0.79522,            0.013939,           0.0030799,                   0,             0.00371,             0.00371,             0.00371
                  88,            0.015643,           0.0053083,                   0,             0.98794,              0.9522,             0.98529,             0.78766,            0.013867,           0.0030999,                   0,            0.003695,            0.003695,            0.003695
                  89,            0.016452,           0.0053675,                   0,             0.98781,             0.94224,             0.98478,             0.79358,            0.013978,           0.0030069,                   0,             0.00368,             0.00368,             0.00368
                  90,            0.016432,           0.0050617,                   0,             0.98793,             0.95174,             0.98481,             0.79809,             0.01397,           0.0030345,                   0,            0.003665,            0.003665,            0.003665
                  91,            0.016544,           0.0050208,                   0,             0.99469,             0.94186,              0.9845,             0.78812,            0.013922,           0.0031257,                   0,             0.00365,             0.00365,             0.00365
                  92,            0.015775,           0.0050611,                   0,                   1,               0.938,             0.98512,             0.79123,             0.01361,           0.0031978,                   0,            0.003635,            0.003635,            0.003635
                  93,            0.016142,           0.0050874,                   0,             0.97585,              0.9396,             0.98387,             0.79191,            0.013711,           0.0031616,                   0,             0.00362,             0.00362,             0.00362
                  94,            0.016412,           0.0052292,                   0,              0.9764,             0.96199,             0.98354,              0.7847,            0.014305,            0.003175,                   0,            0.003605,            0.003605,            0.003605
                  95,            0.016883,           0.0055529,                   0,             0.97641,             0.96277,             0.98476,             0.78212,            0.014142,           0.0030437,                   0,             0.00359,             0.00359,             0.00359
                  96,            0.015627,           0.0052723,                   0,              0.9731,             0.94186,             0.98365,             0.78922,             0.01394,           0.0031202,                   0,            0.003575,            0.003575,            0.003575
                  97,            0.016215,           0.0049575,                   0,             0.99936,             0.94186,             0.98358,             0.78341,            0.013808,           0.0031325,                   0,             0.00356,             0.00356,             0.00356
                  98,            0.016393,           0.0054648,                   0,              0.9961,             0.94186,             0.98434,             0.79512,            0.013129,           0.0030045,                   0,            0.003545,            0.003545,            0.003545
                  99,            0.016647,           0.0053333,                   0,             0.99593,             0.94186,               0.982,             0.78566,            0.013924,           0.0030793,                   0,             0.00353,             0.00353,             0.00353
                 100,            0.015417,           0.0048609,                   0,             0.99622,             0.94186,             0.98225,             0.79334,            0.014216,           0.0031379,                   0,            0.003515,            0.003515,            0.003515
                 101,            0.017292,           0.0057366,                   0,             0.98803,             0.95994,             0.98361,             0.78709,            0.014244,           0.0030952,                   0,              0.0035,              0.0035,              0.0035
                 102,             0.01608,           0.0051634,                   0,             0.97655,             0.96842,             0.98283,             0.79026,            0.014417,           0.0029936,                   0,            0.003485,            0.003485,            0.003485
